"","CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3","total_cond","natural","treatment","proportion_forest","cc","FORTYPCD","total_fortypcd","forest_group","do.union"
"4133",40218798010497,41062041010497,19010497,NA,2010,6,2,35,99844,1,NA,2010,10,15,NA,1,501,7,0,5700,NA,NA,2,NA,"M261Gi",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,5,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.378862,0,NA,0.621138,NA,TRUE
"4134",40218799010497,41062041010497,19010497,8821517010901,2010,6,2,35,77789,1,NA,2010,9,13,3.9,1,501,4,0,6700,NA,NA,2,NA,"M261Gf",601,4,2,1,NA,"2011-08-04",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,4,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4135",40218803010497,41062041010497,46010497,NA,2010,6,2,89,67393,3,2,2010,6,25,NA,1,501,NA,NA,4500,NA,NA,2,NA,"M261Ai",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,2,4,24,1,5,10,1,NA,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4136",40218804010497,41062041010497,19010497,NA,2010,6,2,35,73687,1,NA,2010,9,15,NA,1,501,7,0,5900,NA,NA,2,NA,"M261Gi",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,5,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"4137",40218811010497,41062041010497,26010497,NA,2010,6,2,49,96302,1,NA,2010,9,17,NA,1,501,3,0,4700,NA,NA,2,NA,"M261Gj",601,4,NA,7,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,3,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4138",40218812010497,41062041010497,19010497,8821770010901,2010,6,2,35,82635,1,NA,2010,9,14,3.9,1,501,6,0,7900,NA,NA,2,NA,"M261Gf",601,4,2,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,1,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.685566,0,367,0.685566,360,TRUE
"4139",40218815010497,41062041010497,26010497,NA,2010,6,2,49,84082,1,NA,2010,10,29,NA,1,501,3,0,4700,NA,NA,2,NA,"M261Gj",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,3,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4140",40218816010497,41062041010497,26010497,NA,2010,6,2,49,56027,2,NA,2010,9,1,NA,1,501,NA,NA,4300,NA,NA,2,NA,"M261Gl",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,5,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4141",40218820010497,41062041010497,26010497,10367766010901,2010,6,2,49,85051,1,NA,2010,9,17,5.1,1,501,2,0,4500,NA,NA,2,2,"M261Gd",601,4,2,7,NA,"2011-08-04",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,7,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4142",40218821010497,41062041010497,26010497,NA,2010,6,2,49,85887,2,NA,2010,10,29,NA,1,501,NA,NA,4500,NA,NA,2,NA,"M261Gd",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,NA,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4143",40218822010497,41062041010497,26010497,NA,2010,6,2,49,74143,1,NA,2010,11,2,NA,1,501,6,0,5100,NA,NA,2,NA,"M261Gi",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,7,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,1,360,TRUE
"4144",40218827010497,41062041010497,26010497,NA,2010,6,2,49,69715,1,NA,2010,9,27,NA,1,501,2,0,5500,NA,NA,2,NA,"M261Gi",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,4,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4145",40218828010497,41062041010497,26010497,8826103010901,2010,6,2,49,89657,1,NA,2010,11,3,4,1,501,5,0,5700,NA,NA,2,NA,"M261Gf",601,4,2,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,4,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,371,1,370,TRUE
"4146",40218835010497,41062041010497,26010497,NA,2010,6,2,49,71986,2,NA,2010,9,1,NA,1,501,NA,NA,4700,NA,NA,2,NA,"M261Gi",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,5,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4147",40218852010497,41062041010497,26010497,NA,2010,6,2,49,64406,2,NA,2010,9,1,NA,1,501,NA,NA,4300,NA,NA,2,NA,"M261Gg",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,5,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4148",40218853010497,41062041010497,26010497,8826866010901,2010,6,2,49,93965,1,NA,2010,11,4,4,1,501,7,0,5900,NA,NA,2,NA,"M261Gf",601,4,2,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,5,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,369,0.998516,360,TRUE
"4149",40218859010497,41062041010497,26010497,NA,2010,6,2,49,67219,2,NA,2010,9,1,NA,1,501,NA,NA,4300,NA,NA,2,NA,"M261Gg",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,5,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4150",40218864010497,41062041010497,26010497,9203716010901,2010,6,2,49,75035,1,NA,2010,10,4,8.4,1,501,7,0,4300,NA,NA,2,NA,"M261Dh",601,4,2,7,NA,"2011-08-04",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,7,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4151",40218868010497,41062041010497,26010497,NA,2010,6,2,49,62794,1,NA,2010,9,14,NA,1,501,4,0,4900,NA,NA,2,NA,"M261Dh",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,7,NA,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4152",40218869010497,41062041010497,26010497,NA,2010,6,2,49,70447,1,NA,2010,6,22,NA,1,501,7,0,5100,NA,NA,2,NA,"M261Gd",601,4,NA,1,NA,"2011-07-29",10497,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,5,10,3,7,NA,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.520357,0,369,0.520357,360,TRUE
"4153",558626903126144,532456086126144,53010497,29881260010497,2019,6,3,103,66700,1,NA,2019,7,24,10.1,2,501,7,0,5700,2,2,1,NA,"M261Dm",601,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,9,6,5,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,60,371,1,370,TRUE
"4154",558626904126144,532456086126144,53010497,29881274010497,2019,6,3,103,91724,1,NA,2019,4,18,10,2,501,6,4,1500,2,2,1,NA,"M261Fa",601,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,9,6,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4155",558626907126144,532456086126144,53010497,29881184010497,2019,6,3,103,60192,1,NA,2019,4,16,10,2,501,5,4,300,2,2,1,1,"M261Fa",601,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,9,6,7,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4156",558626908126144,532456086126144,53010497,29881273010497,2019,6,3,103,76287,2,NA,2019,9,1,9.9,2,501,NA,NA,700,2,2,1,NA,"M261Fa",601,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4157",558626914126144,532456086126144,53010497,29881115010497,2019,6,3,103,90172,2,NA,2019,4,16,10,2,501,NA,NA,1500,2,2,1,NA,"M261Fa",601,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,9,6,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4158",558626854126144,532456086126144,33010497,29881346010497,2019,6,3,63,69275,1,NA,2019,6,18,9.8,2,501,2,0,5900,2,2,1,NA,"M261Dm",601,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,9,6,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,45,262,1,260,TRUE
"4159",558627655126144,532456086126144,15010497,29879523010497,2019,6,6,27,83932,1,NA,2019,8,20,10,2,501,7,0,8300,2,2,1,NA,"M261Er",608,8,NA,1,NA,"2020-02-14",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,25,185,1,180,TRUE
"4160",558627656126144,532456086126144,15010497,29879302010497,2019,6,6,27,64535,2,NA,2019,9,1,9.9,2,501,NA,NA,6900,2,2,1,NA," 341Fb",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4161",558627658126144,532456086126144,15010497,29879961010497,2019,6,6,27,96005,1,NA,2019,8,27,10.1,2,501,5,0,10100,2,2,1,NA,"M261Eo",608,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,55,281,1,280,TRUE
"4162",558627664126144,532456086126144,15010497,29879295010497,2019,6,6,27,67680,2,NA,2019,9,1,9.9,2,501,NA,NA,3900,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4163",558627666126144,532456086126144,15010497,NA,2019,6,6,27,74758,3,3,2019,10,24,NA,1,501,NA,NA,9100,NA,NA,1,NA,"M261Er",608,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,2,1,24,1,6,9,NA,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4164",558627667126144,532456086126144,15010497,NA,2019,6,6,27,95339,3,3,2019,10,18,NA,1,501,NA,NA,7100,NA,NA,1,NA,"M261Er",608,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,2,1,24,1,6,9,NA,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4165",558627676126144,532456086126144,15010497,29879918010497,2019,6,6,27,91680,1,NA,2019,10,6,10.3,2,501,5,0,8900,2,2,1,1," 341Fb",608,8,NA,1,NA,"2020-02-14",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,1,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,17,185,1,180,TRUE
"4166",558627686126144,532456086126144,15010497,29879797010497,2019,6,6,27,89496,2,NA,2019,9,1,9.9,2,501,NA,NA,4100,2,2,1,NA," 341Di",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4167",558627693126144,532456086126144,15010497,29879643010497,2019,6,6,27,63369,2,NA,2019,9,1,9.9,2,501,NA,NA,4900,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4168",558627696126144,532456086126144,15010497,29879573010497,2019,6,6,27,72892,2,NA,2019,9,1,9.9,2,501,NA,NA,4300,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4169",558627698126144,532456086126144,15010497,29879574010497,2019,6,6,27,63637,1,NA,2019,6,26,9.8,2,501,9,0,7700,2,2,1,NA," 341Fb",608,8,NA,1,NA,"2020-02-14",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,3,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,8,185,1,180,TRUE
"4170",558627699126144,532456086126144,15010497,29879451010497,2019,6,6,27,91093,2,NA,2019,9,1,9.9,2,501,NA,NA,3500,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4171",558627701126144,532456086126144,15010497,29879190010497,2019,6,6,27,83352,2,NA,2019,9,1,9.9,2,501,NA,NA,5300,2,2,1,NA," 341Fe",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4172",558627705126144,532456086126144,15010497,29879782010497,2019,6,6,27,77771,2,NA,2019,9,1,9.9,2,501,NA,NA,3500,2,2,1,NA," 341Fe",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4173",558627710126144,532456086126144,15010497,29879963010497,2019,6,6,27,65634,2,NA,2019,9,1,9.9,2,501,NA,NA,4700,2,2,1,NA," 341Dh",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4174",558627711126144,532456086126144,15010497,29879887010497,2019,6,6,27,82369,2,NA,2019,9,1,9.9,2,501,NA,NA,4700,2,2,1,NA," 341Di",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4175",558627602126144,532456086126144,15010497,29879790010497,2019,6,6,27,95383,2,NA,2019,9,1,9.9,2,501,NA,NA,3900,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4176",558627603126144,532456086126144,15010497,29879796010497,2019,6,6,27,99976,2,NA,2019,8,24,10.2,2,501,7,0,9700,2,2,1,NA,"M261Er",608,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,4,1,1,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4177",558627620126144,532456086126144,15010497,29879802010497,2019,6,6,27,90708,2,NA,2019,9,1,9.9,2,501,NA,NA,6100,2,2,1,NA,"M261Er",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4178",558627621126144,532456086126144,15010497,29879301010497,2019,6,6,27,66617,2,NA,2019,8,25,10,2,501,7,0,9100,2,2,1,NA,"M261Eo",608,8,NA,1,NA,"2020-02-13",290487,NA,"2020-07-24",290487,"OFFSET",12,NA,1,4,24,1,6,9,NA,4,1,1,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4179",558627631126144,532456086126144,15010497,29879964010497,2019,6,6,27,89131,2,NA,2019,9,1,9.9,2,501,NA,NA,5700,2,2,1,NA," 341Dj",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4180",558627632126144,532456086126144,15010497,29879962010497,2019,6,6,27,85623,2,NA,2019,9,1,9.9,2,501,NA,NA,4700,2,2,1,NA," 341Dh",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4181",558627636126144,532456086126144,15010497,29879504010497,2019,6,6,27,97931,2,NA,2019,9,1,9.9,2,501,NA,NA,7300,2,2,1,NA," 341Fb",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4182",558627641126144,532456086126144,15010497,29879703010497,2019,6,6,27,91249,2,NA,2019,9,1,9.9,2,501,NA,NA,4100,2,2,1,NA," 322Aa",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4183",558627642126144,532456086126144,15010497,29879322010497,2019,6,6,27,79723,2,NA,2019,9,1,9.9,2,501,NA,NA,4100,2,2,1,NA," 341Fe",608,8,NA,1,NA,"2020-03-10",290487,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4184",484816604489998,468963849489998,59010497,NA,2018,6,3,115,94573,3,3,2018,10,11,NA,1,501,NA,NA,2100,NA,NA,5,NA,"M261Ef",603,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",13.5,NA,2,1,24,1,6,8,4,NA,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4185",484816605489998,468963849489998,59010497,22930214010497,2018,6,3,115,89077,1,NA,2018,3,28,9.5,2,501,2,0,500,2,2,5,NA,"M261Fb",603,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,8,4,7,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"4186",484816606489998,468963849489998,59010497,22930245010497,2018,6,3,115,85166,1,NA,2018,9,25,10,2,501,1,0,2500,2,2,5,NA,"M261Ef",603,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,8,4,3,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
