"","CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"14827",99265087010661,99265079010661,NA,2005,27,2,7,20231,2,5,746,9.3,64,63,37,54,50,3,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14828",99273490010661,99273482010661,NA,2005,27,2,1,20980,1,23,746,8.1,66,44,37,67,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14829",99273489010661,99273482010661,NA,2005,27,2,1,20980,1,22,746,7.9,69,40,37,74,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14830",98988638010661,98988633010661,NA,2005,27,4,113,20326,1,4,746,6,48,30,37,62,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14831",98988637010661,98988633010661,NA,2005,27,4,113,20326,1,3,746,9.3,43,57,37,38,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14832",99274976010661,99274967010661,NA,2005,27,2,1,20420,1,7,746,2.1,24,20,37,50,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14833",99274974010661,99274967010661,NA,2005,27,2,1,20420,1,3,746,2.1,24,20,37,50,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14834",99019886010661,99019878010661,NA,2005,27,1,75,29223,2,1,746,NA,NA,NA,37,64,50,NA,NA,NA,3,64,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14835",99019885010661,99019878010661,NA,2005,27,1,75,29223,1,5,746,10.7,70,52,37,66,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14836",99019884010661,99019878010661,NA,2005,27,1,75,29223,1,4,746,8.7,65,63,37,55,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14837",99277409010661,99277401010661,NA,2005,27,1,17,20005,1,3,746,11.2,66,61,37,57,50,3,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14838",99277408010661,99277401010661,NA,2005,27,1,17,20005,1,2,746,9.7,67,57,37,60,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14839",99278075010661,99278067010661,NA,2005,27,1,17,20457,1,3,746,11.9,60,60,37,52,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14840",99278074010661,99278067010661,NA,2005,27,1,17,20457,1,2,746,9.6,55,60,37,47,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14841",99004759010661,99004754010661,NA,2005,27,2,35,20020,1,3,746,9.2,55,53,37,51,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14842",366619965489998,231734709020004,NA,2015,27,1,137,26710,1,3,746,8,65,48,37,63,50,2,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14843",366619966489998,231734709020004,NA,2015,27,1,137,26710,2,3,746,8,65,48,37,63,50,2,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14844",366624975489998,231734843020004,NA,2015,27,1,31,29318,1,2,746,10.6,67,48,37,65,50,2,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14845",366625444489998,231734850020004,NA,2015,27,1,75,24216,1,2,746,8.3,54,48,37,53,50,2,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14846",366626400489998,231734879020004,NA,2015,27,1,75,24564,1,4,746,6.1,65,38,37,72,50,1,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14847",366627007489998,231734888020004,NA,2015,27,1,137,28566,1,7,746,5.6,53,35,37,62,50,2,NA,NA,1,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14848",366628175489998,231734905020004,NA,2015,27,3,131,20116,1,3,746,12.9,68,54,37,63,50,4,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14849",366629974489998,231734965020004,NA,2015,27,1,137,27546,1,1,746,NA,NA,NA,37,66,50,NA,NA,NA,3,66,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14850",366630062489998,231734966020004,NA,2015,27,1,137,26978,1,6,746,12,70,76,37,55,50,1,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14851",366631053489998,231734988020004,NA,2015,27,1,17,20343,1,4,746,11.7,76,69,37,63,50,1,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14852",366631054489998,231734988020004,NA,2015,27,1,17,20343,2,4,746,11.7,76,69,37,63,50,1,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14853",366677097489998,231737111020004,NA,2015,27,2,29,20023,1,5,746,5.5,43,21,37,70,50,3,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14854",366677146489998,231737112020004,NA,2015,27,3,111,20870,1,2,746,7.7,65,45,37,66,50,2,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14855",366591763489998,231733557020004,NA,2015,27,1,31,21044,1,2,12,7.5,41,35,6,44,50,3,NA,NA,2,NA,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14856",301156911489998,171254368020004,NA,2014,27,2,61,20640,1,3,12,5.7,31,22,6,46,50,3,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14857",301157848489998,171254411020004,NA,2014,27,1,71,23397,1,4,12,7.5,78,52,6,69,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14858",301158527489998,171254467020004,NA,2014,27,2,57,20188,2,5,746,5.9,50,27,37,68,50,3,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14859",301166527489998,171254844020004,NA,2014,27,2,21,20018,1,3,746,8.1,58,37,37,65,50,3,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14860",301166789489998,171254851020004,NA,2014,27,3,97,20405,1,4,746,5,48,20,37,78,50,2,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14861",301167629489998,171254876020004,NA,2014,27,1,137,29027,1,5,746,5.3,49,20,37,79,50,1,NA,NA,1,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14862",301169173489998,171254952020004,NA,2014,27,1,137,27337,1,4,746,12.1,80,64,37,69,50,2,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14863",301169174489998,171254952020004,NA,2014,27,1,137,27337,2,4,746,12.1,80,64,37,69,50,2,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14864",301151804489998,171254047020004,NA,2014,27,4,89,20005,1,3,746,6.2,43,27,37,60,50,3,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14865",301153437489998,171254212020004,NA,2014,27,2,7,21056,3,4,746,6.6,62,39,37,67,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14866",301154001489998,171254240020004,NA,2014,27,1,137,29019,1,7,746,6,47,52,37,44,50,1,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14867",301154002489998,171254240020004,NA,2014,27,1,137,29019,2,7,746,6,47,52,37,44,50,1,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14868",301154180489998,171254245020004,NA,2014,27,2,61,20372,1,6,746,5.8,38,31,37,50,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14869",301154181489998,171254245020004,NA,2014,27,2,61,20372,2,6,746,5.8,38,31,37,50,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14870",301159175489998,171254553020004,NA,2014,27,1,71,22179,1,6,12,7.2,55,51,6,48,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14871",301160762489998,171254689020004,NA,2014,27,2,57,20515,1,4,746,5.5,48,20,37,78,50,1,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14872",301163334489998,171254771020004,NA,2014,27,1,71,23347,1,3,746,12.8,83,50,37,81,50,1,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14873",301163335489998,171254771020004,NA,2014,27,1,71,23347,2,3,746,12.8,83,50,37,81,50,1,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14874",301164253489998,171254786020004,NA,2014,27,2,21,21057,1,4,746,6.4,56,33,37,67,50,4,NA,NA,2,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14875",301165965489998,171254822020004,NA,2014,27,1,71,22783,1,9,746,3.8,38,25,37,57,50,1,NA,NA,1,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14876",301160096489998,171254642020004,NA,2014,27,3,111,20264,1,5,746,6.3,49,22,37,75,50,1,NA,NA,1,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14877",15508809020004,221347546010661,NA,2011,27,2,61,29190,2,2,746,10.5,45,68,37,36,50,4,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14878",15509972020004,221347554010661,NA,2011,27,2,61,21325,1,1,746,NA,NA,NA,37,66,50,NA,NA,NA,3,66,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14879",15538765020004,221345528010661,NA,2011,27,1,137,26414,1,3,12,7.2,41,56,6,33,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14880",15538766020004,221345528010661,NA,2011,27,1,137,26414,1,4,746,12.7,58,69,37,47,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14881",15537987020004,221345532010661,NA,2011,27,1,137,26734,1,3,746,6.9,52,49,37,50,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14882",450808628489998,221345532010661,NA,2011,27,1,137,26734,2,3,746,6.9,52,49,37,50,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14883",15536985020004,221345544010661,NA,2011,27,1,137,27413,1,1,746,5.3,45,38,37,51,50,4,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14884",15536986020004,221345544010661,NA,2011,27,1,137,27413,1,2,746,6.4,55,40,37,59,50,4,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14885",15542467020004,221345552010661,NA,2011,27,1,137,28804,1,1,746,8.9,65,43,37,67,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14886",15542468020004,221345552010661,NA,2011,27,1,137,28804,1,2,746,8.2,68,40,37,73,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14887",15534914020004,221347002010661,NA,2011,27,1,137,28613,1,1,746,10.8,74,67,37,62,50,4,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14888",15534915020004,221347002010661,NA,2011,27,1,137,28613,1,2,746,9.2,67,60,37,59,50,4,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14889",15493048020004,221347014010661,NA,2011,27,1,17,20093,1,1,746,13.1,75,70,37,62,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14890",15493049020004,221347014010661,NA,2011,27,1,17,20093,1,2,746,13.4,74,57,37,67,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14891",15531411020004,221347026010661,NA,2011,27,3,115,20790,1,1,746,11,70,52,37,66,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14892",15531412020004,221347026010661,NA,2011,27,3,115,20790,1,2,746,10.2,67,49,37,65,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14893",15530363020004,221347034010661,NA,2011,27,3,115,20682,1,3,746,7.4,62,35,37,71,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14894",15530362020004,221347034010661,NA,2011,27,3,115,20682,1,2,746,9,60,40,37,64,50,3,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14895",15531080020004,221347038010661,NA,2011,27,3,115,20303,1,3,746,7.4,51,28,37,68,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14896",15513673020004,221347524010661,NA,2011,27,1,71,22542,1,2,746,6.1,66,36,37,75,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14897",15507406020004,221347532010661,NA,2011,27,2,61,20141,1,1,746,NA,NA,NA,37,66,50,NA,NA,NA,3,66,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14898",15507791020004,221347534010661,NA,2011,27,2,61,21153,1,2,746,9.2,66,39,37,72,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14899",15508084020004,221347536010661,NA,2011,27,2,61,20817,1,2,746,8.9,66,35,37,76,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14900",15508085020004,221347536010661,NA,2011,27,2,61,20817,1,3,746,9.9,62,39,37,67,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14901",15508338020004,221347538010661,NA,2011,27,2,61,20926,1,2,746,7.3,44,28,37,60,50,3,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14902",15508340020004,221347538010661,NA,2011,27,2,61,20926,3,4,746,6.6,47,21,37,75,50,4,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14903",15508627020004,221347542010661,NA,2011,27,2,61,20215,1,44,746,13.7,82,73,37,67,50,1,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14904",15508628020004,221347542010661,NA,2011,27,2,61,20215,1,45,746,14,80,73,37,65,50,2,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14905",15508867020004,221347544010661,NA,2011,27,2,61,29204,1,1,746,12.8,77,75,37,61,50,2,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14906",15485761020004,221347040010661,NA,2011,27,2,1,20891,1,1,746,14.4,68,71,37,55,50,1,NA,NA,2,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14907",15508808020004,221347546010661,NA,2011,27,2,61,29190,1,2,746,10.5,45,68,37,36,50,4,NA,NA,1,NA,1,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14908",99012662010661,99012655010661,NA,2005,27,3,55,20295,2,3,746,13,66,31,37,81,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14909",99268527010661,99268515010661,NA,2005,27,2,57,20374,2,6,746,3.4,30,20,37,57,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14910",99268525010661,99268515010661,NA,2005,27,2,57,20374,2,5,746,3.3,30,20,37,57,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14911",99257107010661,99257102010661,NA,2005,27,2,135,20736,1,4,746,4.7,25,25,37,43,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14912",99257106010661,99257102010661,NA,2005,27,2,135,20736,1,3,746,5,24,28,37,39,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14913",98949975010661,98949970010661,NA,2005,27,1,31,21472,1,3,746,8.4,69,63,37,59,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14914",98949974010661,98949970010661,NA,2005,27,1,31,21472,1,2,746,8.6,69,67,37,57,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14915",98960294010661,98960287010661,NA,2005,27,1,137,26580,2,5,746,9.3,57,37,37,64,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14916",99230111010661,99230103010661,NA,2005,27,1,137,25455,2,1,746,NA,NA,NA,37,64,50,NA,NA,NA,3,64,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14917",99230110010661,99230103010661,NA,2005,27,1,137,25455,1,5,746,10.2,65,59,37,57,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14918",99230109010661,99230103010661,NA,2005,27,1,137,25455,1,4,746,9.2,53,54,37,48,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14919",98971917010661,98971910010661,NA,2005,27,1,137,26994,1,4,12,9.5,49,60,6,39,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14920",99270154010661,99270145010661,NA,2005,27,1,71,23063,1,6,12,5.8,43,61,6,33,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14921",99270153010661,99270145010661,NA,2005,27,1,71,23063,1,5,12,5,45,61,6,35,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14922",98923232010661,98923223010661,NA,2005,27,1,71,22126,2,1,746,NA,NA,NA,37,64,50,NA,NA,NA,3,64,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14923",371015924489998,98923223010661,NA,2005,27,1,71,22126,1,4,746,13.8,71,57,37,64,50,3,NA,NA,2,NA,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14924",99270406010661,99270397010661,NA,2005,27,1,71,23217,1,6,12,4.7,36,37,6,37,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14925",99270463010661,99270457010661,NA,2005,27,1,71,23448,1,4,746,4.6,38,26,37,56,50,3,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14926",99270461010661,99270457010661,NA,2005,27,1,71,23448,1,3,746,4.1,29,25,37,48,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14927",99271061010661,99271056010661,NA,2005,27,1,71,22364,1,4,746,4.8,26,29,37,40,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14928",99271060010661,99271056010661,NA,2005,27,1,71,22364,1,3,746,5.6,34,32,37,45,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14929",99022658010661,99022653010661,NA,2005,27,1,75,24274,1,4,746,11.5,73,53,37,68,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14930",99022657010661,99022653010661,NA,2005,27,1,75,24274,1,3,746,13,79,42,37,83,50,1,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14931",98990218010661,98990211010661,NA,2005,27,3,115,20379,1,3,746,12.5,72,59,37,64,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14932",98990217010661,98990211010661,NA,2005,27,3,115,20379,1,2,746,12.5,76,59,37,68,50,2,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14933",98983613010661,98983607010661,NA,2005,27,3,153,20342,2,3,746,8.3,54,27,37,73,50,4,NA,NA,1,0,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
